The State Changed to :INTRO
2012-10-11 03:13:33.109,Bayreuth,Germany, co-ordinates [0.6923625 , 0.5347615]
2012-10-11 03:13:33.218,Bayreuth,Germany, co-ordinates [0.692377 , 0.534871]
2012-10-11 03:13:33.312,Bayreuth,Germany, co-ordinates [0.6924744 , 0.5350218]
2012-10-11 03:13:33.406,Bayreuth,Germany, co-ordinates [0.6923781 , 0.534871]
2012-10-11 03:13:33.515,Bayreuth,Germany, co-ordinates [0.6912243 , 0.5344824]
2012-10-11 03:13:33.609,Bayreuth,Germany, co-ordinates [0.6899857 , 0.5343772]
2012-10-11 03:13:33.718,Bayreuth,Germany, co-ordinates [0.6890979 , 0.5346695]
2012-10-11 03:13:33.812,Bayreuth,Germany, co-ordinates [0.6882559 , 0.5347769]
2012-10-11 03:13:33.906,Bayreuth,Germany, co-ordinates [0.6874313 , 0.5346566]
Mic stopped

2012-10-11 03:13:33.906,Bayreuth,Germany, co-ordinates [0.6874313 , 0.5346566]
2012-10-11 03:13:34.015,Bayreuth,Germany, co-ordinates [0.6867216 , 0.5346823]
2012-10-11 03:13:34.109,Bayreuth,Germany, co-ordinates [0.6851187 , 0.5350583]
2012-10-11 03:13:34.234,Bayreuth,Germany, co-ordinates [0.6823202 , 0.5348639]
2012-10-11 03:13:34.312,Bayreuth,Germany, co-ordinates [0.681117 , 0.5344682]
2012-10-11 03:13:34.406,Bayreuth,Germany, co-ordinates [0.6815278 , 0.5380493]
2012-10-11 03:13:34.515,Bayreuth,Germany, co-ordinates [0.6829446 , 0.537892]
2012-10-11 03:13:34.609,Bayreuth,Germany, co-ordinates [0.6852722 , 0.5378799]
2012-10-11 03:13:34.734,Bayreuth,Germany, co-ordinates [0.687984 , 0.5377172]
2012-10-11 03:13:34.812,Bayreuth,Germany, co-ordinates [0.6901298 , 0.5378094]
2012-10-11 03:13:34.906,Bayreuth,Germany, co-ordinates [0.6931199 , 0.5379325]
2012-10-11 03:13:35.031,Bayreuth,Germany, co-ordinates [0.6955366 , 0.5378572]
2012-10-11 03:13:35.171,Bayreuth,Germany, co-ordinates [0.6953046 , 0.5350232]
2012-10-11 03:13:35.265,Bayreuth,Germany, co-ordinates [0.6952258 , 0.5344087]
2012-10-11 03:13:35.359,Bayreuth,Germany, co-ordinates [0.6936139 , 0.5343404]
The State Changed to :PRESENTATION  Country:Germany   City:Rostock
2012-10-11 03:13:35.468,Bayreuth,Germany, co-ordinates [0.6920058 , 0.5340735]
2012-10-11 03:13:35.562,Bayreuth,Germany, co-ordinates [0.6915845 , 0.5339824]
2012-10-11 03:13:35.609,Bayreuth,Germany, co-ordinates [0.6925355 , 0.5338761]
2012-10-11 03:13:35.765,Bayreuth,Germany, co-ordinates [0.6911765 , 0.5340445]
2012-10-11 03:13:35.859,Bayreuth,Germany, co-ordinates [0.6919587 , 0.5338891]
2012-10-11 03:13:35.968,Bayreuth,Germany, co-ordinates [0.6945441 , 0.5340915]
2012-10-11 03:13:36.062,Bayreuth,Germany, co-ordinates [0.6950842 , 0.5342536]
2012-10-11 03:13:36.156,Bayreuth,Germany, co-ordinates [0.6927341 , 0.5341884]
2012-10-11 03:13:36.265,Bayreuth,Germany, co-ordinates [0.6918194 , 0.5339407]
2012-10-11 03:13:36.265,Bayreuth,Germany, co-ordinates [0.6918194 , 0.5339407]
2012-10-11 03:13:36.265,Bayreuth,Germany, co-ordinates [0.6918194 , 0.5339407]
2012-10-11 03:13:36.359,Bayreuth,Germany, co-ordinates [0.6913438 , 0.5341048]
2012-10-11 03:13:36.468,Bayreuth,Germany, co-ordinates [0.6903074 , 0.534417]
